date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:03:54	17716/17716	---M--	200	added ('OK')	application/font-woff2	etag:%221cbbc4cd36575677a1d0c5cda7677255%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-700.woff2	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-700.woff2	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:54	21788/21788	---M--	200	added ('OK')	application/font-woff	etag:%22215d7ff7c5bb93829d1450d9c01c56a4%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-700.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-700.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:54	39592/39592	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22101c3838053756a79f013f09d41cbb16+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-700.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-700.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:55	54864/54864	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a3ddc7d3229b0ee027d564612891d532+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-700.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/oswald/oswald-v10-latin-700.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:55	16214/16214	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e2085b4924b30d8b80f9b81597543d6a%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-100.eot	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-100.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:55	16214/16214	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e2085b4924b30d8b80f9b81597543d6a%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-100.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-100d41d.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:55	14556/14556	---M--	200	added ('OK')	application/font-woff2	etag:%228ce598834dcde808ae5a52930d2f198c%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-100.woff2	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-100.woff2	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:56	18572/18572	---M--	200	added ('OK')	application/font-woff	etag:%22654cb4d3907ce76ae06546007e658318%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-100.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-100.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:56	33360/33360	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22b0ea79ecda11ad2dabfdda928db2b561+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-100.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-100.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:56	49678/49678	---M-Z	200	added ('OK')	image/svg+xml	etag:%223b8bb2030a46cdcf1bf4d739702d1bb9+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-100.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-100.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:56	16205/16205	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c3547b2ec6f5eb324b44d8a0c6b2dd31+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-300.eot	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-300.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:57	16205/16205	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c3547b2ec6f5eb324b44d8a0c6b2dd31+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-300.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-300d41d.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:57	14524/14524	---M--	200	added ('OK')	application/font-woff2	etag:%2216ddb1541046ada9b90cacf4adec839a%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-300.woff2	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-300.woff2	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:57	18520/18520	---M--	200	added ('OK')	application/font-woff	etag:%22ecce92d0b0ff17197f29e7db6397bf0a%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-300.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-300.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:58	32664/32664	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22634f53eb79efa455a9e9d85d608b3447+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-300.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-300.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:58	49930/49930	---M-Z	200	added ('OK')	image/svg+xml	etag:%221edaa6e50c2302bf0221d252e1caebb4+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-300.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-300.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:58	16227/16227	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%229f916e330c478bbfa2a0dd6614042046+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-regular.eot	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-regular.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:58	16227/16227	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%229f916e330c478bbfa2a0dd6614042046+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-regular.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-regulard41d.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:59	14584/14584	---M--	200	added ('OK')	application/font-woff2	etag:%227e367be02cd17a96d513ab74846bafb3%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-regular.woff2	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-regular.woff2	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:59	18520/18520	---M--	200	added ('OK')	application/font-woff	etag:%2216e1d930cf13fb7a956372044b6d02d0%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-regular.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-regular.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:03:59	32652/32652	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2238861cba61c66739c1452c3a71e39852+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-regular.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-regular.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:00	48978/48978	---M-Z	200	added ('OK')	image/svg+xml	etag:%223d3a53586bd78d1069ae4b89a3b9aa98+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-regular.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-regular.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:00	8/8	---M--	403	error ('Forbidden')	text/html	etag:%22676513fde5797c3785164942c97dfec1%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/fonts/roboto-v15-latin-700.eot	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/fonts/roboto-v15-latin-700.d2.delayed	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:00	16208/16208	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22128879da78c6c8eb4e2c07fa3732cea7+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-700.eot?	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-700d41d.eot	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:00	14552/14552	---M--	200	added ('OK')	application/font-woff2	etag:%220d7e71f2b5cc1ddab837f72e1fe52f3f%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-700.woff2	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-700.woff2	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:01	18568/18568	---M--	200	added ('OK')	application/font-woff	etag:%22525d5b452809b3172a2a34e26d9db546%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-700.woff	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-700.woff	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:01	32500/32500	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22ad97d029a11d8b39692037e753d23d1f+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-700.ttf	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-700.ttf	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:01	49092/49092	---M-Z	200	added ('OK')	image/svg+xml	etag:%227f57c4c0f3b44acbe338d7ff6d6ee5b1+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-700.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/fonts/roboto/roboto-v15-latin-700.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:02	176/176	---M-Z	200	added ('OK')	image/svg+xml	etag:%220ea5673309ba400b190064c9e95edccd+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/fence/fence.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/fence/fence.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:02	14219/14219	---M--	200	added ('OK')	image/gif	etag:%22002d6e64febf7b180d2e6ccb7467b9a7%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/loader.gif	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/loader.gif	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:02	260/260	---M-Z	200	added ('OK')	image/svg+xml	etag:%22df98d00fa4df35b526a4a41316035dd5+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/horizontal-scroll/particle-1.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/horizontal-scroll/particle-1.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:02	227/227	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ff5744c46e50a53f3225c560e16bfd39+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/horizontal-scroll/particle-5.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/horizontal-scroll/particle-5.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:03	220/220	---M-Z	200	added ('OK')	image/svg+xml	etag:%227f9d482245cb086bcf85107ab63cad2b+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/horizontal-scroll/particle-6.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/horizontal-scroll/particle-6.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:03	227/227	---M-Z	200	added ('OK')	image/svg+xml	etag:%226ee65654958db653db90e41966ccbd7f+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/horizontal-scroll/particle-2.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/horizontal-scroll/particle-2.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:03	254/254	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d69ebfb3ce0c59793cf9ff8aa8dab536+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/horizontal-scroll/particle-3.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/horizontal-scroll/particle-3.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:04	227/227	---M-Z	200	added ('OK')	image/svg+xml	etag:%2218b1aea9fb8be915314b70d3cdccb752+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/horizontal-scroll/particle-4.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/horizontal-scroll/particle-4.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:04	441/441	---M-Z	200	added ('OK')	image/svg+xml	etag:%22da193aa931a13462b6275236e7635f30+gzip%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-trap/speckles-grey.svg	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-trap/speckles-grey.svg	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:04	2043/2043	---M--	200	added ('OK')	image/png	etag:%225eb49773cd7281f4550b567618eb9dab%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-trap/house.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-trap/house.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:04	1570/1570	---M--	200	added ('OK')	image/png	etag:%2299777b1797f22647223b5a883a3ccef7%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-trap/wink.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-trap/wink.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:05	1701/1701	---M--	200	added ('OK')	image/png	etag:%22fd15f8bc32eb4d6beabc843341da5538%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-trap/sun.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-trap/sun.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:05	2206/2206	---M--	200	added ('OK')	image/png	etag:%22b8f1eb55003dbc49703013539dc74397%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-trap/rainbow.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/house-trap/rainbow.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:05	463/463	---M--	200	added ('OK')	image/png	etag:%2234fe86862c6281605de4fe5be930a865%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sky-fall/cloud-1.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sky-fall/cloud-1.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:06	413/413	---M--	200	added ('OK')	image/png	etag:%2274c7fb2c1c709a391a2647d44b721db5%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sky-fall/cloud-2.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sky-fall/cloud-2.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:06	419/419	---M--	200	added ('OK')	image/png	etag:%2200c7acb5157144dc23e2a1a22685f22b%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sky-fall/cloud-3.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sky-fall/cloud-3.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:06	390/390	---M--	200	added ('OK')	image/png	etag:%225a821b4fddc9b6de6d50bc7d286d1490%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sky-fall/cloud-4.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sky-fall/cloud-4.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:06	181/181	---M--	200	added ('OK')	image/png	etag:%22eb93012aa9c9120e607feb91b24b2e57%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sky-fall/speed-lines.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sky-fall/speed-lines.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:07	1628/1628	---M--	200	added ('OK')	image/png	etag:%2261b2a28be7ff353a07c2169198a4e5ab%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/becky-push.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/sprites/becky-push.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:07	16457/16457	---M--	200	added ('OK')	image/png	etag:%2238f406c36950631e76af16438b1999d3%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/avocado/avocado.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/avocado/avocado.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:07	23637/23637	---M--	200	added ('OK')	image/gif	etag:%227a4dbafe5596a5a7f6bb01f906ad10c4%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/flashing.gif	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/flashing.gif	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:08	17073/17073	---M--	200	added ('OK')	image/png	etag:%2210f62e64a11e14b9a51ba4d3ca5c9619%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/18.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/18.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:08	22928/22928	---M--	200	added ('OK')	image/png	etag:%22d4275d5eefa09c703f62c5ed98f2e068%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/17.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/17.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:08	85530/85530	---M--	200	added ('OK')	image/png	etag:%22e839ada26aa77d9c9cea4fdf336efbc5%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/16.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/16.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:08	121709/121709	---M--	200	added ('OK')	image/png	etag:%225c33c775e7f3d25f2eb4565d2e0e323b%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/15.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/15.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:09	128974/128974	---M--	200	added ('OK')	image/png	etag:%22cc538529a6dde7f06a7883f4846222c0%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/14.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/14.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:09	168616/168616	---M--	200	added ('OK')	image/png	etag:%226484b6d83e6a14612c37edefda789ed9%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/13.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/13.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:09	109363/109363	---M--	200	added ('OK')	image/png	etag:%22b6437bc1cf0aad6ce195d3ecff5404df%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/12.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/12.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:10	168616/168616	---M--	200	added ('OK')	image/png	etag:%226484b6d83e6a14612c37edefda789ed9%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/11.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/11.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:10	152188/152188	---M--	200	added ('OK')	image/png	etag:%221a66ed9ecb221babe0c9b256467149a3%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/10.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/10.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:10	128974/128974	---M--	200	added ('OK')	image/png	etag:%22cc538529a6dde7f06a7883f4846222c0%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/9.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/9.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:10	67576/67576	---M--	200	added ('OK')	image/png	etag:%22e2011401cfed0350a5a9f61be41f07be%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/8.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/8.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:11	110083/110083	---M--	200	added ('OK')	image/png	etag:%2214f6ae045f2484047fb1d1cad56f4c2b%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/6.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/6.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:11	85530/85530	---M--	200	added ('OK')	image/png	etag:%22e839ada26aa77d9c9cea4fdf336efbc5%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/5.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/5.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:11	28382/28382	---M--	200	added ('OK')	image/png	etag:%22ac2715644744bc3f14ff30f895098338%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/4.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/4.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:11	37029/37029	---M--	200	added ('OK')	image/png	etag:%22a0734b8c3ae78689ddc4ad0d6e392e0b%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h9.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h9.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
01:04:12	29299/29299	---M--	200	added ('OK')	image/png	etag:%22b69d3c4cd11c76cc58f5ea1295b9188b%22	https://highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h8.png	C:/Users/frank/Desktop/mingjie_website/ct/highline.huffingtonpost.com/articles/en/poor-millennials/media/images/city/h8.png	(from https://highline.huffingtonpost.com/articles/en/poor-millennials/css/main.css)
